Dataset,Language,Source Sentence,Translation,Reference Sentence
TED,cs,Dan Barber and Alice Waters are leading passionately the green food Delicious Revolution.,Dan Barber and Alice Waters are passionately leading the green food Delicious Revolution.,Dan Barber a Alice Waters vedou vášnivě revoluci zelených potravin.
TED,cs,"Our friends, neighbors, colleagues, family — if all the people in our inner circle resemble us, it means we are surrounded with our mirror image.",,"Naši přátelé, sousedi, kolegové, rodina - pokud se nám všichni lidé v našem vnitřním kruhu podobají, znamená to, že nás obklopuje náš zrcadlový obraz."
TED,cs,"Very simply, you go in — and I've created this, called The Power of Zoom — you can just zoom around.","You go in – and I’ve created this, called The Power of Zoom – you can just zoom around.","Velice jednoduše, vstoupíte — toto jsem nazval The Power of Zoom — můžete si přiblížit co chcete."
TED,cs,"We did it in 2004, and we hope to assemble many more people, getting much better information for 2008, 2012.",️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,Pořádali jsme ho v r. 2004. a hodláme oslovit mnohem více lidí a poskytnout mnohem lepší informace v letech 2008 a 2012.
TED,cs,And I'm going to talk about a very particular medical condition.,"Sajuga:Hej, ja idem pokazać o osobitnej medicini.",Rád bych mluvil o jedné velmi konkrétní lékařské okolnosti.
TED,cs,"It could be a few claps or a strong applause, and then nothing happens until the viewer leaves the stage, and again the audience will respond.",,"Může to být pár tlesknutí nebo silný potlesk, a pak se nic nestane dokud divák neodejde, a opět publikum zareaguje."
TED,cs,Let's be positive now. We're going to get positive. How did this happen?,Let’s be positive now.We’re going to get positive.How did this happen? – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. – Let’s be positive now. –,Buďme teď pozitivní. Budeme pozitivní. Jak se to stalo?
TED,cs,"They're both technologies. In the end, their similarity is not that interesting.",,"Oba jsou technologiemi. Nakonec, jejich podobnost není až tak zajímavá."
TED,cs,That's exciting in itself.,,Toto je strhující samo o sobě.
TED,cs,Like a lot.,,Docela dost.
TED,cs,"Which is a little good, but not very much good.",,"Což je trochu dobré, ale celkem to nic není."
TED,cs,"Thankfully, those plans were foiled by an FBI informant.",,"Tyto plány byly naštěstí zmařeny informátorem, pracujícím pro FBI."
TED,cs,Its banking sector was 10 times the GDP of the rest of the economy.,Banking sector was 10 times the GDP of the rest of the economy.,Zisk bankovního sektor byl 10krát větší než HDP ostatního hospodářství.
TED,cs,How could it be that children are doing statistics?,Come to be that children are doing statistics?,"Jak je potom možné, že statistiku provádějí malé děti?"
TED,cs,The light never goes out.,Light never goes out.,To světlo nikdy nevyhasne.
TED,cs,"If we had say, 50 billion dollars over the next four years to spend to do good in this world, where should we spend it?",,"Pokud bychom měli, 50 miliard dolarů na útratu během příštích 4 let na činění dobra ve světě, kde bychom je měli utratit?"
TED,da,"Right, Mr. CFO, astrophysicist, ultra-marathoner?","Mr. CFO, astrophysicist, ultra-maratonist?","Ok, Hr. Økonomidirektør, ultra maratonløber?"
TED,da,We've gone beyond the capacity of the human mind to an extraordinary degree.,"Nie, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense, nonsense",Vi er rejst hinsides den menneskelige hjernes evner i en ekstraordinær grad.
TED,da,Right now there are 48 hours of video being uploaded to YouTube every single minute.,️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,Lige nu bliver 48 timers video uploadet på YouTube hvert eneste minut.
