Dataset,Language,Source Sentence,Translation,Reference Sentence
TED,bg,"He has been charged, about five days ago, with obtaining 150,000 cables and releasing 50.","He has been charged, about five days ago, with obtaining 150,000 cables and releasing 50.
He has been charged, about five days ago, with obtaining 150,0","Той бе осъден, преди около пет дни затова че притежава 150 000, и че е пуснал 50."
TED,bg,"Most of the catadores work independently, picking waste from the streets and selling to junk yards at very low prices.","Most of the catadores work independently, picking waste from the streets and selling to junk yards at very low prices.
The catadores, or waste pickers, are an essential part of the waste management system in","Повечето catadores работят независимо, събират боклук от улиците и го продават на сметищата на много ниска цена."
TED,bg,I think the important point here is recognizing that all of us are flawed.,"I think the important point here is recognizing that all of us are flawed.
I think the important point here is recognizing that all of us are flawed. We all","Мисля, че важното тук е да осъзнаем, че всички имаме недостатъци."
TED,bg,We're going to eradicate fear.,"We're going to eradicate fear.
We're going to eradicate fear.
We're going to eradicate",Но трябва да се освободим от страха.
TED,bg,Business: The lowest perception in the E.U.,"Business: The lowest perception in the E.U.
German: Die niedrigste Wahrnehmung in der EU.
English:","Бизнес: най-ниското съзнание в Е.С.,"
TED,bg,"I had another week until my flight home, and I knew the name of the town that I was in, and the name of the city that I needed to get to to fly out, but I had no idea how to get around.","I had another week until my flight home, and I knew the name of the town that I was in, and the name of the city that I needed to get to to fly out, but I had no idea how to get around. I didn’t have a car, and I didn’t know anyone in the area. I","Имах седмица до обратния полет и знаех името на града, в който бях и името на града, от който щях да излетя, но нямах представа как да се придвижа."
TED,bg,"So, so far, collectively all the World of Warcraft gamers have spent 5.93 million years solving the virtual problems of Azeroth.","So, so far, collectively all the World of Warcraft gamers have spent 5.93 million years solving the virtual problems of Azeroth. That’s a staggering amount of time, especially when you consider that the game has been","Затова досега общо всички геймъри в """" Света на Уоркрафт """" са прекарали 5,93 милиона години в разрешаване на виртуалните проблеми на Азерот."
TED,bg,"Voice: Marco, I did not know you could do that. (Laughter) MT: And is it a coincidence that there are 52 cards in a deck of cards, just as there are 52 weeks in a year?","Voice: Marco, I did not know you could do that. (Laughter) MT: And is it a coincidence that there are 52 cards in a deck of cards, just as there are 52 weeks in a year? MT: And is it a coincidence that there are 52 cards in a deck of","Глас: Марко, не знаех, че можеш да правиш това. (Смях) МТ: Съвпадение е ли, че има 52 карти в една колода карти и има 52 седмици в годината?"
TED,bg,Thank you.,Thank you.Ъ�������������������,Благодаря ви.
TED,bg,So we used the same window vocabulary to construct our own frame or grid that's suspended in the room and that can be viewed from two sides.,"So we used the same window vocabulary to construct our own frame or grid that's suspended in the room and that can be viewed from two sides.
The frame or grid is made up of a series of vertical and horizontal aluminium tubes","И така, ние използвахме представата за същия този прозорец, за да конструираме наша собствена рамка или решетка, която е окачена в стаята и може да се види от две страни."
TED,bg,You can see where the limits of the reserve are because you see the boats lined up.,"You can see where the limits of the reserve are because you see the boats lined up.
The reserve is home to a wide variety of marine life, including turtles, rays","Вижда се къде са границите на резервата, защото виждаш подредените лодки."
TED,bg,(Applause) So when did this habit start?,(Applause) So when did this habit start? (Applause) So when did this habit start? (Applause) So when did,"(Ръкопляскане) И така, кога се е появил този навик?"
TED,bg,"In three years' time, we plan to have covered 40 percent of the disease burden.","In three years' time, we plan to have covered 40 percent of the disease burden.
In three years' time, we plan to have covered 40 percent of the disease bur",В рамките на три години планираме да покрием 40% от по-значимите заболявания.
TED,bg,"So, for example, if I was angry and had to hide it, which I often did, being very adept at concealing how I really felt, then the voice would sound frustrated.","So, for example, if I was angry and had to hide it, which I often did, being very adept at concealing how I really felt, then the voice would sound frustrated.
Portuguese: Então, por exemplo, se eu estava com raiva e tinha","Например, ако бях ядосана и трябваше да го скрия, което правех често, да бъда много умела в прикриването на чувствата ми, тогава гласът звучеше разстроено."
TED,bg,"She passes that virus on to baby, and it takes a really, really, really long time — as the redwood trees — for that serious meme to get out of our operating system.","She passes that virus on to baby, and it takes a really, really, really long time — as the redwood trees — for that serious meme to get out of our operating system.
But it’s out there. It’s out there. It’s out there.","Тя предава вируса на бебето, и отнема много, много, ама наистина много време — колкото да пораснат секвои — докато този 'сериозен' вирус излезе от нашата операционна система."
TED,bg,"I've got a plastic fork, don't you know? """" Strategic.","I've got a plastic fork, don't you know? """" Strategic.
I've got a plastic fork, don't you know? """" Strategic","Имам пластмасова вилица, не разбираш ли? """" Добра стратегия."
TED,bg,This version of love allows us to decide what it looks like.,"This version of love allows us to decide what it looks like.
This version of love allows us to decide what it feels like.
This version of love allows",Тази версия на любовта ни позволява да изберем как да изглежда.
TED,bg,"Now in closing, I think what we all need to be thinking about is if we want that to become our reality — and if so, what it means for a definition of life and everything that comes after it.","Now in closing, I think what we all need to be thinking about is if we want that to become our reality — and if so, what it means for a definition of life and everything that comes after it.
I’ve been thinking about this a lot lately, and I’ve come to the","Сега в заключение, мисля, че онова, над което всички ние трябва да се замислим е дали искаме това да стане нашата реалност — и ако е така, какво означава това за дефиницията на живота и всичко, което идва след него."
TED,bg,"These became the two bookends of his life, and the journey he traveled in between mirrored the changing development landscape.","These became the two bookends of his life, and the journey he traveled in between mirrored the changing development landscape.
In the 1960s and 1970s, he worked in","Това станаха двете правила в живота му и пътят, който той измина между тях отразяваше развитието на пейзажа."
