Dataset,Language,Source Sentence,Translation,Reference Sentence
WMT,nl,"Isn’t that funny? We have half the manpower left, and we can’t even refrain from hurting one another. I hastily sped up, Al’s was around the corner, so I would be fine inside. A glance behind me ensured that I was no longer being tailed as I stood in front of a bright glowing sign that read, “Alborn’s Pawnshop!” With slower steps, I entered once again–this place was more under the cover, as Alborn would often take in people who’d been mutated and snuck into Paltricus. Upon opening the door, the lights had been shut off, interestingly enough–there was no Al. No refugees. Nothing. Something wasn’t right here.",,"Is het niet bizar? De helft van de mensheid is overgebleven en nog kunnen we niet stoppen met elkaar te kwetsen. Haastig versnelde ik mijn pas, de winkel van Al was net om de hoek en binnen zou ik veilig zijn. Voor de helverlichte naam van ""Alborn's Pawnshop!"" keek ik nog even snel achterom om er zeker van te zijn dat ik niet meer achtervolgd werd. Met tragere passen stapte ik weer een deur binnen. Deze zaak was wat heimelijker, omdat Alborn vaak mensen in huis nam die gemuteerd waren en stiekem Paltricus binnengekomen waren. Binnen brandde geen licht en, gek genoeg, was Al er ook niet. Geen vluchtelingen. Niets. Hier klopte iets niet."
WMT,nl,These good quality stickers are about 50p each. They'll cost the same again to post. And way more in my own time to individually package and send them.,,Deze hoogwaardige stickers kosten ongeveer 50 pence per stuk. Het kost nog eens een keer zoveel om ze op de bus te doen. En het kost nog veel meer van mijn vrije tijd om ze apart te verpakken en op te sturen.
WMT,nl,So the challenges in this are already showing themselves. I'm likely going to have a VERY difficult time getting a medical clearance due to the FAA's stance on certain medications.,,De uitdagingen hier beginnen zich nu al af te tekenen. De medische keuring zal waarschijnlijk al ERG moeilijk worden vanwege de mening van de FAA over bepaalde medicaties.
WMT,nl,And just under the wire basically someone actually beat Trimming the Herbs! Really impressive.,,En op het nippertje heeft iemand dus Trimming The Herbs echt uitgespeeld! Heel indrukwekkend.
WMT,nl,Yea so I flew this today.,,"Ja, dus vandaag heb ik hiermee gevlogen."
WMT,nl,"So my dad can't give me rides to work. And for me, work is about 27 miles away. So there and back would be nearly a $100 a day with Uber. I haven't looked at Lyft. I could have, I guess, that makes sense. But I didn't have rental on my auto insurance, so that's my fault. So I guess I could have tried to do that and get that set up and tried to get a rental while I was down and out of a car. But even then, a rental wouldn't cover seven days. I'm going to sneeze, hold on. That sneeze sucked.",,"Dus mijn vader kan me geen lift naar mijn werk geven. En mijn werk is zo'n 43 kilometer hiervandaan. Dus heen en terug zou bijna $ 100 per dag zijn met Uber. Ik heb niet gecheckt wat het kost met Lyft. Dat had ik natuurlijk kunnen doen, denk ik. Maar mijn autoverzekering dekt geen huurauto's, dus dat is mijn fout. Dus ik denk dat ik het had kunnen proberen te regelen, en ik heb geprobeerd een huurauto te krijgen toen ik even zonder auto zat. Maar zelfs een huurauto was niet voldoende geweest voor zeven dagen. Wacht even, ik moet niezen. Zo, dat was een nare nies."
WMT,nl,Saturday Cont:,,Zaterdag vervolgd:
WMT,nl,"Rosendale, a member of the hard-right Freedom Caucus, was one of the individuals who derailed the Wednesday votes. He views the top line number in Johnson's deal as being too high and as doing too little to cut the $34 trillion national debt.",,"Rosendale, een lid van de extreemrechtse Freedom Caucus, was een van de mensen die ervoor zorgde dat de stemrondes op woensdag ontspoorden. Volgens hem is de maximale bandbreedte in Johnsons deal te hoog en wordt er te weinig gedaan om de staatsschuld van $ 34 biljoen terug te dringen."
WMT,nl,"South Wales four-piece The Now are proud to release their debut album, Too Hot To Handle, via True Music, and Callum joins me now. How are you doing, Callum? How's it going? Yeah, all good. Good, yourself? Yes, I'm very good. Thank you. It's a privilege to speak to yourselves because I've been listening to your music quite a lot since 2023. So I'm just loving the music, and I think it's something that we definitely need in the charts these days.",,"The Now, de vier man sterke band uit Zuid-Wales, brengt met trots hun debuutalbum Too Hot To Handle uit via True Music, en Callum is hier nu bij me. Hoe gaat het, Callum? Alles goed? Ja prima, goed en jij? Ja, heel goed. Bedankt. Ik vind het een eer om jullie te spreken, want ik luister sinds 2023 heel veel naar jullie muziek. Ik vind jullie muziek fantastisch en wat mij betreft horen jullie zeker in de hitlijsten thuis."
WMT,nl,"The results are in and, drum roll, please, it's completely consistent with my family history. 89.9% British and Irish with most of that concentrated in the scottish borders, western Ireland, Wales, and cornwall. It doesn't show much breton tho so either they're so close to cornish they don't show as different in me or my breton family wasn't originally from there.",,"De resultaten zijn binnen en – tromroffel graag – ze kloppen volledig met mijn familiegeschiedenis. 89,9% Brits en Iers, met name geconcentreerd aan de Schotse grenzen, West-Ierland, Wales en Cornwall. Er wordt niks vermeld over Bretons bloed, dus ofwel zit dat zo dicht bij Cornish dat er in mij geen verschil te zien is, ofwel kwam mijn Bretonse familie daar oorspronkelijk niet vandaan."
WMT,pl,"However, Tenuk and Kayel quickly realized they weren't alone. A second dark creature shot out from beneath them, and Tenuk only just managed to avoid a collision.",,"Aczkolwiek Tenuk i Kayel błyskawicznie uzmysłowili sobie, że nie są tam sami. Kolejne mroczne stworzenie wystrzeliło w górę spod nich, a Tenuk ledwie zdołał uniknąć zderzenia."
WMT,pl,"Tenuk hesitated, then stepped back, giving himself some space. With a low, slightly pained grunt, Tenuk's body stretched out, his fur replaced with scales and his arms replaced with wings. He quickly turned himself into a normal, light blue Thraki, but his eyes remained red.",,"Tenuk zwlekał, a następnie odsunął się, robiąc sobie więcej miejsca. Wydał słabe, trochę bolesne jękniecie, a jego ciało wyciągnęło się, sierść przeobraziła się w łuski, a ramiona zamieniły się w skrzydła. Błyskawicznie przekształcił się w zwyczajnego, jasnoniebieskiego Thrakiego, ale jego oczy dalej były czerwone."
WMT,pl,"They wondered if she would actually let them enter, unlike the previous times they went to ask. I still have a bruise from the last time. Ivory chuckled from the memory. Kari had thrown a book at their shoulder, but when she saw who it was, she apologized immediately.",,"Zachodziła w głowę, czy tym razem pozwoli jej wejść do komnaty, w odróżnieniu do poprzednich sytuacji, gdy o to pytała. Ciągle mam stłuczenie z ostatniego razu. Ivory zaśmiała się, przypominając o tym sobie. Kari cisnęła księgą w jej ramię, ale kiedy dostrzegła, w kogo rzuciła, od razu przeprosiła."
WMT,pl,"The ESP didn't go online immediately, let's give it a few minutes.",,"Kamera ESP nie przeszła w tryb online od razu, poczekajmy kilka minut."
WMT,pl,"Ignacio Sánchez Recarte, secretary general of the Comité Européen des Entreprises Vins trade association representing some 7,000 wine producers across Europe, is dismissive of the concerns of the beer makers. He told Euronews that a market dominated by multinational brewing conglomerates bears no comparison with one comprised almost entirely of small, domestic producers.",,"Ignacio Sanchez Recarte, sekretarz generalny stowarzyszenia handlowego Comite Europeen des Entrerprises Vins, które reprezentuje około 7000 producentów win w Europie, nie podziela obaw piwowarów. Powiedział Euronews, że rynek zdominowany przez międzynarodowe koncerny piwowarskie nie stanowi porównania z pojedynczym rynkiem składającym się praktycznie w całości z małych, lokalnych producentów."
WMT,pl,@user4 @user3 @user5 @user6,,@user4 @user3 @user5 @user6
WMT,pl,"Judging by the state of our hospitals, the SNP's talk of recovery plans and action plans is simply that - talk, and dangerous talk at that. We must not allow incompetent politicians to lull us into complicity in the demise of that great British institution, the National Health Service.",,"Oceniając po stanie naszych szpitali, informacje SNP o planach naprawczych i planach działania jest po prostu gadaniem i do tego niebezpiecznym gadaniem. Nie możemy pozwolić, aby niekompetentni politycy wciągnęli nas do współudziału w upadku tej wspaniałej brytyjskiej instytucji – publicznej służby zdrowia."
WMT,pl,🚨 breaking news:,,🚨 informacje z ostatniej chwili:
WMT,pl,This song is encapsulates my predicament…,,Ta piosenka podsumowuje moje trudne położenie…
WMT,pl,Both the old and the new Listing titles call it a 12V 10W panel.,,"Obie nazwy specyfikacji, stara i nowa, określają go jako panel 12 V 10 W."
WMT,pl,"Isn’t that funny? We have half the manpower left, and we can’t even refrain from hurting one another. I hastily sped up, Al’s was around the corner, so I would be fine inside. A glance behind me ensured that I was no longer being tailed as I stood in front of a bright glowing sign that read, “Alborn’s Pawnshop!” With slower steps, I entered once again–this place was more under the cover, as Alborn would often take in people who’d been mutated and snuck into Paltricus. Upon opening the door, the lights had been shut off, interestingly enough–there was no Al. No refugees. Nothing. Something wasn’t right here.",,"Czyż to nie jest śmieszne? Dysponujemy tylko połową zasobów ludzkich i nie potrafimy nawet zaniechać wyrządzania sobie krzywdy. Bezzwłocznie przyspieszyłam kroku, lokal Ala znajdował się za zakrętem, a wewnątrz będę bezpieczna. Obejrzawszy się za siebie, uświadomiłam sobie, że nikt już za mną nie idzie. Stałam przed rozświetlonym szyldem, na którym widniał napis: „Lombard Alborna!”. Idąc już wolniej, weszłam do środka ponownie – ten lokal dział raczej pod przykrywką, gdyż Alborn regularnie gościł ludzi po przejściu mutacji, którzy przekradli się na teren Paltricusa. Jak tylko otworzyłam drzwi, światła zgasły, co ciekawe – Ala tam nie było. Zero uchodźców. Nikogo. Wydarzyło się tu coś niedobrego."
WMT,pl,These good quality stickers are about 50p each. They'll cost the same again to post. And way more in my own time to individually package and send them.,,"Te dobre jakościowo naklejki kosztują jakieś 50 pensów za sztukę. Wysyłka pocztą będzie kosztować tyle samo. I o wiele więcej, jeśli chodzi o nakład mojego własnego czasu, aby po kolei je zapakować i wysłać."
WMT,pl,So the challenges in this are already showing themselves. I'm likely going to have a VERY difficult time getting a medical clearance due to the FAA's stance on certain medications.,,Zatem wyzwania w tym zakresie już się ukazują. Prawdopodobnie będę miała BARDZO ciężką przeprawę z uzyskaniem zaświadczenia lekarskiego ze względu na stanowisko FAA w sprawie niektórych leków.
WMT,pl,And just under the wire basically someone actually beat Trimming the Herbs! Really impressive.,,A po prostu ktoś w transie faktycznie zaliczył Trimming the Herbs! Naprawdę imponujące.
WMT,pl,Yea so I flew this today.,,"Taa, zatem poleciałam tym czymś dziś."
WMT,pl,"So my dad can't give me rides to work. And for me, work is about 27 miles away. So there and back would be nearly a $100 a day with Uber. I haven't looked at Lyft. I could have, I guess, that makes sense. But I didn't have rental on my auto insurance, so that's my fault. So I guess I could have tried to do that and get that set up and tried to get a rental while I was down and out of a car. But even then, a rental wouldn't cover seven days. I'm going to sneeze, hold on. That sneeze sucked.",,"Czyli tata nie może zawozić mnie do pracy. A miejsce mojej pracy znajduje się w odległości jakichś 27 mil. Zatem kurs tam i z powrotem Uberem może kosztować około 100 dolarów na dzień. Nie sprawdzałam na Lyft. Powinnam była to zrobić, bo to może być sensowna opcja. Aczkolwiek moje ubezpieczenie samochodowe nie obejmowało opcji wynajmu, więc sama jestem sobie winna. Przypuszczam, że mogłam spróbować zająć się tym, załatwić wszystkie formalności i wypożyczyć auto, kiedy to przechodziłam gorszy okres i byłam bez samochodu. Jednak nawet wówczas wynajem nie pokrywałby całego tygodnia. Czekaj, bo za moment kichnę. Co za słabe kichnięcie."
