Model Name,Dataset,Language,Source Sentence,Translation,Reference Sentence
Helsinki-NLP/opus-mt-en-sla,WMT,pl,"Isn’t that funny? We have half the manpower left, and we can’t even refrain from hurting one another. I hastily sped up, Al’s was around the corner, so I would be fine inside. A glance behind me ensured that I was no longer being tailed as I stood in front of a bright glowing sign that read, “Alborn’s Pawnshop!” With slower steps, I entered once again–this place was more under the cover, as Alborn would often take in people who’d been mutated and snuck into Paltricus. Upon opening the door, the lights had been shut off, interestingly enough–there was no Al. No refugees. Nothing. Something wasn’t right here.","Czyż nie jest to zabawne? Mamy połowę ludzkości pozostawioną, a nie możemy nawet powstrzymać się od bólu nawzajem. Pośpiesznie skoczyłem, Al's był za rogiem, więc byłbym w porządku wewnątrz. Ogląd za mną gwarantował, że nie byłem już śledzony, gdy stałem przed jasnym świecącym znakem, który czytał, “Alborn's Pawnshop!” Z wolniejszymi krokami, wszedłem jeszcze raz – to miejsce było bardziej pod okładką, jak Alborn często bierze ludzi, którzy byli mutowane i wkradane do Paltricus. Po otwarciu drzwi, światła były zamknięte, ciekawie – nie było Al. Brak uchodźców. Nic. Coś tu nie było.","Czyż to nie jest śmieszne? Dysponujemy tylko połową zasobów ludzkich i nie potrafimy nawet zaniechać wyrządzania sobie krzywdy. Bezzwłocznie przyspieszyłam kroku, lokal Ala znajdował się za zakrętem, a wewnątrz będę bezpieczna. Obejrzawszy się za siebie, uświadomiłam sobie, że nikt już za mną nie idzie. Stałam przed rozświetlonym szyldem, na którym widniał napis: „Lombard Alborna!”. Idąc już wolniej, weszłam do środka ponownie – ten lokal dział raczej pod przykrywką, gdyż Alborn regularnie gościł ludzi po przejściu mutacji, którzy przekradli się na teren Paltricusa. Jak tylko otworzyłam drzwi, światła zgasły, co ciekawe – Ala tam nie było. Zero uchodźców. Nikogo. Wydarzyło się tu coś niedobrego."
Helsinki-NLP/opus-mt-en-sla,WMT,pl,These good quality stickers are about 50p each. They'll cost the same again to post. And way more in my own time to individually package and send them.,"Te wysokiej jakości naklejki są około 50 p za każdy, będą kosztować to samo, co do wysyłki. I znacznie więcej w moim własnym czasie do indywidualnego pakowania i wysłania ich.","Te dobre jakościowo naklejki kosztują jakieś 50 pensów za sztukę. Wysyłka pocztą będzie kosztować tyle samo. I o wiele więcej, jeśli chodzi o nakład mojego własnego czasu, aby po kolei je zapakować i wysłać."
Helsinki-NLP/opus-mt-en-sla,WMT,pl,So the challenges in this are already showing themselves. I'm likely going to have a VERY difficult time getting a medical clearance due to the FAA's stance on certain medications.,Najprawdopodobniej będę miał bardzo trudny czas uzyskania klirensu medycznego ze względu na stanowisko FAA w odniesieniu do pewnych leków.,Zatem wyzwania w tym zakresie już się ukazują. Prawdopodobnie będę miała BARDZO ciężką przeprawę z uzyskaniem zaświadczenia lekarskiego ze względu na stanowisko FAA w sprawie niektórych leków.
Helsinki-NLP/opus-mt-en-sla,WMT,pl,And just under the wire basically someone actually beat Trimming the Herbs! Really impressive.,I tuż pod przewodem w zasadzie ktoś naprawdę pokonał Trimming Herbs! Naprawdę imponujące.,A po prostu ktoś w transie faktycznie zaliczył Trimming the Herbs! Naprawdę imponujące.
Helsinki-NLP/opus-mt-en-sla,WMT,pl,Yea so I flew this today.,"Tak, więc dzisiaj to przeleciałem.","Taa, zatem poleciałam tym czymś dziś."
Helsinki-NLP/opus-mt-en-sla,WMT,pl,"So my dad can't give me rides to work. And for me, work is about 27 miles away. So there and back would be nearly a $100 a day with Uber. I haven't looked at Lyft. I could have, I guess, that makes sense. But I didn't have rental on my auto insurance, so that's my fault. So I guess I could have tried to do that and get that set up and tried to get a rental while I was down and out of a car. But even then, a rental wouldn't cover seven days. I'm going to sneeze, hold on. That sneeze sucked.","Więc mój tata nie może mnie podwieźć do pracy, a dla mnie praca jest około 27 mil stąd, więc tam i z powrotem byłoby prawie 100 dolarów dziennie z Uberem. Nie spojrzałem na Lyft.","Czyli tata nie może zawozić mnie do pracy. A miejsce mojej pracy znajduje się w odległości jakichś 27 mil. Zatem kurs tam i z powrotem Uberem może kosztować około 100 dolarów na dzień. Nie sprawdzałam na Lyft. Powinnam była to zrobić, bo to może być sensowna opcja. Aczkolwiek moje ubezpieczenie samochodowe nie obejmowało opcji wynajmu, więc sama jestem sobie winna. Przypuszczam, że mogłam spróbować zająć się tym, załatwić wszystkie formalności i wypożyczyć auto, kiedy to przechodziłam gorszy okres i byłam bez samochodu. Jednak nawet wówczas wynajem nie pokrywałby całego tygodnia. Czekaj, bo za moment kichnę. Co za słabe kichnięcie."
Helsinki-NLP/opus-mt-en-sla,WMT,pl,Saturday Cont:,W sobotę Cont:,Sobota cd.:
Helsinki-NLP/opus-mt-en-sla,WMT,pl,"Rosendale, a member of the hard-right Freedom Caucus, was one of the individuals who derailed the Wednesday votes. He views the top line number in Johnson's deal as being too high and as doing too little to cut the $34 trillion national debt.","Rosendale, członek twardo prawej Wolności Coucus, był jedną z osób, które wykoleiwały głosy w środę. Postrzega najwyższy numer linii w umowie Johnsona jako zbyt wysoki i robi zbyt mało, aby zmniejszyć dług narodowy 34 biliona USD.","Rosendale, członek skrajnie prawicowego Ruchu Wolności, był jedną z osób, które zablokowały środowe głosowanie. Uważa on, że górna wartość w ustawie Johnsona jest zbyt wysoka i że robi on zbyt mało, aby zmniejszyć publiczny dług wynoszący 34 biliony dolarów."
Helsinki-NLP/opus-mt-en-sla,WMT,pl,"South Wales four-piece The Now are proud to release their debut album, Too Hot To Handle, via True Music, and Callum joins me now. How are you doing, Callum? How's it going? Yeah, all good. Good, yourself? Yes, I'm very good. Thank you. It's a privilege to speak to yourselves because I've been listening to your music quite a lot since 2023. So I'm just loving the music, and I think it's something that we definitely need in the charts these days.","Południowa Walia Cztery kawałek The Now są dumni, że wydają swój debiutancki album, Too Hot To Mall, za pośrednictwem True Music, i Callum dołącza do mnie teraz. Jak ci idzie, Callum? Jak to idzie? Tak, wszystko dobrze. Dobrze, sam? Tak, jestem bardzo dobry. Dziękuję. To przywilej, aby rozmawiać ze sobą, ponieważ słucham twojej muzyki dość dużo od 2023 roku. Więc kocham muzykę, i myślę, że to jest coś, czego potrzebujemy obecnie na wykresach.","The Now, zespół w czteroosobowym składzie z południowej Walii, ma zaszczyt ogłosić wydanie swojego debiutanckiego albumu „Too Hot To Handle” w ramach projektu True Music. W tym momencie dołącza do mnie Callum. Co u ciebie, Callum? Co słychać? Tak, wszystko w porządku. U ciebie dobrze? Tak, mam się doskonale. Dzięki. To zaszczyt móc z tobą rozmawiać, gdyż jestem wiernym fanem waszej muzyki od 2023 roku. Ja najzwyczajniej uwielbiam tę muzykę i uważam, że bez wątpienia zasługujemy na taki rodzaj muzyki na współczesnych listach przebojów."
Helsinki-NLP/opus-mt-en-sla,WMT,pl,"The results are in and, drum roll, please, it's completely consistent with my family history. 89.9% British and Irish with most of that concentrated in the scottish borders, western Ireland, Wales, and cornwall. It doesn't show much breton tho so either they're so close to cornish they don't show as different in me or my breton family wasn't originally from there.","Wyniki są w i, roll bębnowy, proszę, to jest całkowicie zgodne z moją rodzinną historią. 89,9% Brytyjczyków i Irlandczyków z większością tych skoncentrowanych na granicach skotskich, zachodniej Irlandii, Walii i Cornwall.","Mam rezultaty i, proszę o werble, jest to w pełnej zgodności z historią mej rodziny. 89,9% Brytyjczyków i Irlandczyków, z czego przeważająca cześć jest skupiona w obrębie Szkocji, zachodniej Irlandii, Walii i Kornwalii. Nie widać tu zbyt dużego pochodzenia bretońskiego, więc albo wyniki są tak bliskie pochodzenia kornwalijskiego, że nie są widoczne odrębnie u mnie, albo też moi bretońscy przodkowie nie pochodzili z tamtych rejonów."
Helsinki-NLP/opus-mt-en-sla,TED,pl,There is nobody on the planet who knows how to make a computer mouse.,"Nie ma nikogo na planecie, kto wie jak zrobić mysz komputerową.",Nikt na całym świecie tego nie wie.
Helsinki-NLP/opus-mt-en-sla,TED,pl,"And I was looking at that, trying to figure out what it means.","Patrzyłem na to, próbując dowiedzieć się, co to znaczy.",Zastanawiałem się co to znaczy.
Helsinki-NLP/opus-mt-en-sla,TED,pl,He was sitting next to a transvestite with a long black wig and mascara running down her cheeks.,"Siedział obok transwestytu z długą czarną peruką i maskarami, biegającymi po policzkach.",Siedział obok transwestyty z długą czarną peruką i spływającym po policzkach tuszem do rzęs.
Helsinki-NLP/opus-mt-en-sla,TED,pl,It's that you can see the world as it isn't.,"To dlatego, że widzisz świat tak, jak nie jest.","Tylko na tym, że możesz widzieć go takim jakim nie jest."
Helsinki-NLP/opus-mt-en-sla,TED,pl,"Awful things will happen in this century, I'm absolutely sure.","Jestem pewien, że w tym stuleciu będą się zdarzyły okropne rzeczy.","Okropne rzeczy zdarzą się w tym wieku, jestem pewien."
Helsinki-NLP/opus-mt-en-sla,TED,pl,They prioritize.,Są priorytetowe.,Oni ustalają priorytety.
Helsinki-NLP/opus-mt-en-sla,TED,pl,"Please, just take 30 seconds, perhaps talk to your neighbor, and just figure out what should be the top priorities and the bottom priorities of the solutions that we have to the world's biggest issues.","Proszę, weź 30 sekund, porozmawiaj z sąsiadem i zorientuj się, jakie powinny być najważniejsze priorytety i dolne priorytety rozwiązań, które mamy do największych na świecie problemów.","Proszę, przeznaczcie na to pół minuty, jeśli chcecie, porozmawiajcie z sąsiadem i po prostu wypiszcie, co powinno być na szczycie listy priorytetów i na spodzie listy rozwiązań, które mamy dla największych problemów świata."
Helsinki-NLP/opus-mt-en-sla,TED,pl,"And the problem we have in the West at the moment, by and large, is that the conventional approach is that we understand it really in Western terms, using Western ideas.","Problemem na Zachodzie jest to, że konwencjonalne podejście polega na tym, że rozumiemy to w zachodniej perspektywie, używając idei zachodnich.","Najczęstszy problem ze zrozumieniem Chin wynika z postrzegania ich jedynie poprzez pryzmat naszej, zachodniej ideologii."
Helsinki-NLP/opus-mt-en-sla,TED,pl,"Through a college prep program, I was able to take part in the National Youth Convention in Philadelphia.",Przez program przygotowawczy studiów udało mi się uczestniczyć w Narodowej Konwencji Młodzieży w Filadelfii.,Przez szkolny program przygotowawczy mogłem wziąć udział w Narodowym Zjeździe Młodzieży w Filadelfii.
Helsinki-NLP/opus-mt-en-sla,TED,pl,So the next day I go out.,Więc następnego dnia wychodzę.,Natępnego dnia wychodzę.
Helsinki-NLP/opus-mt-en-sla,TED,pl,"So this is China, a civilization-state, rather than a nation-state.","Więc to Chiny, cywilizacja-państwa, zamiast narod-państwa.","Oto Chiny, państwo cywilizacyjne a nie narodowe."
Helsinki-NLP/opus-mt-en-sla,TED,pl,I am an impostor.,Jestem oszustem.,że jestem oszustką.
Helsinki-NLP/opus-mt-en-sla,TED,pl,"That's a huge difference, a seven-fold difference.","To wielka różnica, siedemkrotna różnica.",To olbrzymia różnica.
Helsinki-NLP/opus-mt-en-sla,TED,pl,"His parents think sometimes it's a precious commodity, so they'll keep it in a cupboard.","Jego rodzice czasami myślą, że to cenny towar, więc trzymają go w szafie.","Jego rodzicie myślą, że jest to cenny produkt, więc trzymają je w szafce."
Helsinki-NLP/opus-mt-en-sla,TED,pl,I never was pure.,Nigdy nie byłem czysty.,Nigdy nie byłam nieskalana.
Helsinki-NLP/opus-mt-en-sla,TED,pl,I believe that Eleanor can get through this.,"Wierzę, że Eleanor przejdzie przez to.","Wierzę, że Eleanor z tego wyjdzie."
Helsinki-NLP/opus-mt-en-sla,TED,pl,"Then you go to Palmyra Atoll that has more biomass of herbivores, and the dead corals are clean, and the corals are coming back.","Potem idziesz do Palmyry Atoll, która ma większą biomasę roślinożerców, a martwe korały są czyste, a korały wracają.","Na atolu Palmyra, jest większa biomasa roślinożerców i martwe koralowce są czyste, a koralowce powracają."
Helsinki-NLP/opus-mt-en-sla,TED,pl,"And using this very simple machine, my lab and others have done dozens of studies showing just how good babies are at learning about the world.","I używając tej bardzo prostej maszyny, moje laboratorium i inni przeprowadziły dziesiątki badań pokazujących, jak dobre są dzieci w poznawaniu świata.","I przy użyciu tego bardzo prostego urządzenia, moje laboratorium i inne przeprowadzili dziesiątki badań wykazując jak dobre są dzieci w uczeniu się o świecie."
Helsinki-NLP/opus-mt-en-sla,TED,pl,So we packaged DryBath in these innovative little sachets.,Więc pakowaliśmy DryBath w te innowacyjne saszetki.,Zaczęliśmy pakować DryBath w nowoczesne małe saszetki.
Helsinki-NLP/opus-mt-en-sla,TED,pl,What can we do? What will be the cost and what will be the benefit of that?,Co możemy zrobić? Jaki będzie koszt i jakie będą korzyści z tego?,Co możemy zrobić? Ile to będzie kosztowało? I jaki z tego będzie pożytek?
Helsinki-NLP/opus-mt-tc-big-en-bg,Europarl,bg,I fear that this may even be a new source of serious conflicts.,"Страхувам се, че това дори може да е нов източник на сериозни конфликти.","Опасявам се, че това дори може да представлява нов източник на сериозни конфликти."
Helsinki-NLP/opus-mt-tc-big-en-bg,Europarl,bg,"After Lithuania regained independence in 1991, Ignalina Nuclear Power Plant contributed a lot to our economy and provided more than 70% of our country's energy consumption.","След като Литва си върна независимостта през 1991 г., АЕЦИгналина"" допринесе много за икономиката ни и осигури повече от 70% от енергийното потребление на страната ни.","След като Литва възвърна независимостта си през 1991 г. АЕЦ ""Игналина"" допринесе много за икономиката ни и осигуряваше над 70% от енергийното потребление на държавата ни."
